global_id,ObjectName,AdmArea,District,Address,Photo,Email,WebSite,HelpPhone,Longitude,Latitude
478960810,Досуговый центр «Родник»,Северный административный округ,Головинский район,"Смольная улица, дом 11",aeb42195-ddb8-4f84-afb7-acff444f9cc7,skchaika@mail.ru,nashe-golovino.ru/munitsipalnye-byudzhetnye-uchrezhdeniya-1/,(495) 452-17-35,37.498276361,55.846012263
478961260,Фитнес-клуб «Лагуна»,Северный административный округ,район Ховрино,"Фестивальная улица, дом 28, строение 1",06455e1c-4a79-4215-b131-703d266e0bb9,lagunafit@yandex.ru,fitness-laguna.ru,(495) 185-01-55,37.50339133,55.860894989
478962129,Автономная некоммерческая организация Спортивный клуб «Ровесник-Спорт»,Северный административный округ,Войковский район,"улица Адмирала Макарова, дом 37, корпус 2",8b61ee45-0450-41ba-98ac-678fde1bd917,info@rovesniksport.ru,voykovsky.mos.ru/dispute/infrastructure/gbu-or-mbu-ngos/,(499) 156-14-83,37.487104425,55.836732023
478962381,Спортивный комплекс «Коптево»,Северный административный округ,район Коптево,"бульвар Матроса Железняка, дом 22, строение 1",9117c60c-ffd7-4ce3-9f89-ae41b492d4ec,sever@mossport.ru,sever.mossport.ru,(499) 154-55-20,37.529693171,55.83278721
478962882,Досуговый центр «Спортклуб «Вымпел» им. О.П. Макарова»,Северный административный округ,район Левобережный,"Ленинградское шоссе, дом 98, корпус 1",cfe2b8bc-9013-460f-b39c-c2f01202f2ba,sportclub_vympel@mail.ru,levoberezhny.mos.ru/,(499) 458-92-47,37.470495803,55.857504161
478965472,Досуговый центр «Спортклуб «Вымпел» им. О.П. Макарова»,Северный административный округ,район Левобережный,"Ленинградское шоссе, дом 98, корпус 1",32aff84e-53f7-4092-acfa-2fe1c8718d30,sportclub_vympel@mail.ru,levoberezhny.mos.ru/,(499) 458-92-47,37.470332188,55.857722907
478967259,Фитнес-клуб «Зебра» Лихоборы,Северный административный округ,Тимирязевский район,"3-й Нижнелихоборский проезд, дом 1, строение 16",e6cdee12-0831-4cdf-9d6e-c3cdd3158b28,director@fitnes.ru,zebra-lihobory.ru,(495) 182-01-01,37.564165569,55.847706537
478967614,Многофункциональный спортивный комплекс «Динамо»,Северный административный округ,Войковский район,"Ленинградское шоссе, дом 39, строение 53",9e75e3c0-83f9-49fc-a035-e8ac7be52615,info@vodnydynamo.ru,www.vodnydynamo.ru,(495) 981-60-71,37.478970165,55.837242561
478992536,Государственное бюджетное учреждение города Москвы «Центр спорта и досуга «Атлант» Структурное подразделение Ясенево Вильнюсская,Юго-Западный административный округ,район Ясенево,"Вильнюсская улица, дом 8, корпус 2",858ce0f0-b8cb-407b-9ae5-7f06e2ca852e,atlant@uzao.mos.ru,atlant.mos.ru,(495) 423-40-33,37.518821137,55.603791466
478996144,Государственное бюджетное учреждение «Спортивно-досуговый центр «Кентавр» филиал «Лидер»,Северо-Восточный административный округ,район Лианозово,"Псковская улица, дом 9, корпус 2",cbb869b1-7cb7-4f6c-8cea-51403253fd6f,cdkslider@mail.ru,gbukentavr.ru,(495) 668-39-47,37.54992602,55.90642562
478998237,Спортивно-культурный центр по реабилитации воинов-участников локальных конфликтов «Пересвет»,Новомосковский административный округ,поселение Рязановское,"поселение Рязановское, посёлок Знамя Октября, дом 31, строение 3",b8c870d8-484d-4b8c-b0a7-a29ee9698287,desna-sk@yandex.ru,ryazanovskoe.ru,(495) 867-87-80,37.54154013,55.473479542
479001438,Спортивный зал «Спортивная школа олимпийского резерва по художественной гимнастике»,Западный административный округ,район Проспект Вернадского,"улица Удальцова, дом 40",3edbb102-ca15-4294-8eda-e4e8535c4a90,mgfso@mossport.ru,mgfso.mossport.ru,(499) 131-77-01,37.493574101,55.684470016
479009277,Фитнес-клуб «Манхеттен» Дмитровская,Северо-Восточный административный округ,Бутырский район,"Новодмитровская улица, дом 5А, строение 2",b4c2a228-c0ce-48bd-b91b-a95141eb6247,sale@manfit.ru,www.manfit.ru,(495) 032-35-53,37.587998033,55.807243781
479010262,Центр обучения и воспитания «Солнечный круг»,Центральный административный округ,район Хамовники,"Малая Пироговская улица, дом 6/4, корпус 1",57fa1f05-3561-48cb-85a4-afbb45645b62,info@sunnycircle.ru,sunnycircle.ru,(499) 245-92-33,37.571417,55.730492
479010683,Автономная Некоммерческая Организация спортивно-эстетический клуб «Развитие»,Северный административный округ,Войковский район,"2-й Новоподмосковный переулок, дом 3, строение 1",94898b94-aa23-4424-bf81-770f0f659c30,klybrazvitie@yandex.ru,voykovsky.mos.ru,(926) 423-25-92,37.508841369,55.818067276
479016948,Фитнес-клуб «Манхеттен» Дмитровская,Северо-Восточный административный округ,Бутырский район,"Новодмитровская улица, дом 5А, строение 2",fda163f4-30cb-43a2-a9e5-68578609feb8,sale@manfit.ru,www.manfit.ru,(495) 032-35-53,37.588762463,55.807098767
479018948,Спортивно-культурный центр по реабилитации воинов-участников локальных конфликтов «Пересвет»,Новомосковский административный округ,поселение Рязановское,"поселение Рязановское, посёлок Знамя Октября, дом 31, строение 3",18492fe5-5b69-4167-844f-e5abe4743083,desna-sk@yandex.ru,ryazanovskoe.ru,(495) 867-87-80,37.54156427,55.473273864
479020361,Досуговый центр «Контакт»,Восточный административный округ,район Восточный,"Западная улица, дом 3",b12f67eb-779f-4ecc-a450-10a4072a06ed,vao-kontakt@yandex.ru,vostochniy.mos.ru,(499) 780-15-87,37.859667942,55.816827979
479022657,Спортивный зал «Сфера»,Юго-Западный административный округ,Академический район,"Новочерёмушкинская улица, дом 34, корпус 2",04fa42d3-53e2-418c-98ed-d879a3faaeff,mso@mos.ru,mso.mossport.ru/,(495) 681-01-48,37.572552866,55.677587729
479478171,Военно-спортивный клуб «Олимп»,Зеленоградский административный округ,район Савёлки,"город Зеленоград, корпус 514, строение 1",416601cb-5aab-4e38-b921-6f38d4322dae,kmsb-olimp@mail.ru,olimpzelenograd.ru,(964) 524-20-00,37.234758961,55.998320837
479479654,Физкультурно-оздоровительный комплекс с бассейном «Филиал МПО им. И. Румянцева»,Северный административный округ,Савёловский район,"Писцовая улица, дом 12, строение 1",00c3c668-96d1-494f-a5a0-629aee0d858f,Sportkom@bk.ru,www.mporum.ru,(495) 502-19-22,37.577863375,55.798240899
